FISCAL_YEAR,MONTH,YEAR,SHIPMENT_INVC_DATE,CARRIER,PO,SHIPMENT_REF,PRO_INV,SHIPMENT_VOUCHER_ID,VENDOR,VENDOR_INV,PO_VOUCHER_ID,PO_INVC_DATE,PO,ITEM_ID,FREIGHT_TOTAL,PO_ID,TOTAL_QTY_PAID,QTY,UNIT_PRICE,STK_PUR_RATIO,FREIGHT_STK_PUR,MATERIAL_COST,OUTSIDE_COST,TCM_OUT,FRT_VS_OUTSIDE_COST,ACCT_ID
2021,6,2021,6/8/2021,20492,102557,102557,3118214,215242,20100,688227,215166,6/3/2021,102557,LA27,142.65,102557,3560,3560,1.82,0.1214,0.04,0.3301,0.33,0.3286,0.0014,5046
2021,6,2021,6/8/2021,20492,102550,102550WI12 UC35,3115617,215241,2023,532951,215207,6/1/2021,102550,UC35,73.9,102550,96,48,5.74,1,1.54,0.7698,1.54,0.85,0.69,5046
2021,6,2021,6/8/2021,20492,102550,102550WI12 UC35,3115617,215241,2023,532951,215207,6/1/2021,102550,WI12,73.9,102550,96,48,2.14,1,1.54,0.7698,1.54,0.3796,1.1604,5046
2021,5,2021,5/28/2021,20492,101853,101853 ZM248,3105422,215033,8067,51284,215156,5/27/2021,101853,ZM248,145.91,101853,50,50,349,1,2.92,2.9182,2.92,2.7304,0.1896,5046
2021,5,2021,5/28/2021,21368,101944,101944 VK05,17061431,215035,27228,INV00410801,215313,5/27/2021,101944,VK05,2220,101944,20800,20800,0.62,1,0.11,0.1067,0.11,0.0828,0.0272,5046
2021,5,2021,5/28/2021,21368,101944,101944 VK05,17061431,215035,27228,INV00410733,215171,5/26/2021,101944,VK05,2220,101944,83200,20800,0.62,1,0.11,0.0267,0.11,0.0828,0.0272,5046
2021,5,2021,6/8/2021,1145,102392,102392,1220029,215235,1068,311600,214988,5/26/2021,102392,LR03,1295,102392,52350,5403,1.06,0.1067,0.02,0.2318,0.23,1.5,-1.27,5046
2021,5,2021,6/8/2021,1145,102392,102392,1220029,215235,1068,311600,214988,5/26/2021,102392,VE50,1295,102392,52350,1525,0,1,0.02,0.0247,0.02,0.16,-0.14,5046
2021,5,2021,6/8/2021,1145,102392,102392,1220029,215235,1068,311600,214988,5/26/2021,102392,WK76,1295,102392,52350,1233,0,1,0.02,0.0247,0.02,0.004,0.016,5046
2021,5,2021,6/8/2021,1145,102392,102392,1220029,215235,1068,311600,214988,5/26/2021,102392,WM121,1295,102392,69740,69740,0.48,1,0.02,0.0186,0.02,0,0.02,5046
2021,5,2021,6/8/2021,1145,102392,102392,1220029,215235,1068,311600,214988,5/26/2021,102392,WM144,1295,102392,69740,52350,0.48,1,0.02,0.0186,0.02,0.021,-0.001,5046
2021,5,2021,6/8/2021,1145,102392,102392,1220029,215235,1068,311600,214988,5/26/2021,102392,ZO1123,1295,102392,1525,500,0,1,0.85,0.8492,0.85,0.0165,0.8335,5046
2021,5,2021,6/4/2021,20492,102526,102526UC20 TC08,3107887,215136,2023,531726,214986,5/26/2021,102526,TC08,158.06,102526,105,48,30.99,1,1.51,1.5053,1.51,0.2231,1.2869,5046
2021,5,2021,6/4/2021,20492,102526,102526UC20 TC08,3107887,215136,2023,531726,214986,5/26/2021,102526,UC20,158.06,102526,105,105,11.04,1,1.51,1.5053,1.51,0.9331,0.5769,5046
2021,5,2021,6/8/2021,1257,100925,100925 VA21,6354501,215236,18001,16275,214997,5/25/2021,100925,VA21,1465,100925,5760,5760,5.72,1,0.25,0.2543,0.25,0.2257,0.0243,5046
2021,5,2021,6/4/2021,20492,102484,102484 LA52,3103766,215135,20440,91209130,215004,5/25/2021,102484,LA52,73.9,102484,840,840,1.44,0.1206,0.09,0.7295,0.73,0.7024,0.0276,5046
2021,5,2021,5/28/2021,21368,101944,101944 VK05,17061431,215035,27228,INV00410610,215170,5/24/2021,101944,VK05,2220,101944,83200,20800,0.62,1,0.11,0.0267,0.11,0.0828,0.0272,5046
2021,5,2021,5/28/2021,20492,102072,102072 LC08,3101751,215034,20440,91208791,215080,5/24/2021,102072,LC08,73.85,102072,400,400,5.82,0.1316,0.18,1.4029,1.4,1.3577,0.0423,5046
2021,5,2021,5/26/2021,20492,102429,102429LA27 LA32,3095604,214917,20100,687634,214852,5/20/2021,102429,LA27,142.55,102429,3560,3560,1.82,0.1214,0.04,0.3298,0.33,0.3286,0.0014,5046
2021,5,2021,5/26/2021,20492,102429,102429LA27 LA32,3095604,214917,20100,687634,214852,5/20/2021,102429,LA32,142.55,102429,3560,830,2.86,0.1294,0.04,0.3094,0.31,0.4433,-0.1333,5046
2021,5,2021,5/26/2021,20492,102462,102462LA18 LD35,3098192,214919,20100,687788,214850,5/20/2021,102462,LA18,73.85,102462,900,450,2.79,0.1189,0.16,0.6901,1.38,0.4824,0.8976,5046
2021,5,2021,5/26/2021,20492,102462,102462LA18 LD35,3098192,214919,20100,687788,214850,5/20/2021,102462,LD35,73.85,102462,900,450,2.85,0.1127,0.16,0.7281,1.46,0.4761,0.9839,5046
2021,5,2021,6/8/2021,27230,102154,"102,154,102,338",815239972,215247,6151,90054513,214921,5/19/2021,102154,PE01,145.35,102154,55,55,43.09,427.2009,2.64,0.0062,0.01,0,0.01,5046
2021,5,2021,6/8/2021,27230,102154,"102,154,102,338",815239972,215247,6151,90054513,214921,5/19/2021,102154,PE02,145.35,102154,77,77,33.07,468.4406,1.89,0.004,0,0,0,5046
2021,5,2021,5/28/2021,1552,102201,102201 LD11,7110250733,215022,7184,602261,215371,5/19/2021,102201,LD11,150,102201,1322,1322,1.52,0.1155,0.11,0.9824,0.98,1.0982,-0.1182,5046
2021,5,2021,5/28/2021,21368,101944,101944 VK05,17061431,215035,27228,INV00410370,215001,5/18/2021,101944,VK05,2220,101944,83200,20800,0.62,1,0.11,0.0267,0.11,0.0828,0.0272,5046
2021,5,2021,5/20/2021,20492,102359,102359 LB50,3080884,214698,24043,178865,214867,5/18/2021,102359,LB50,141.9,102359,4410,4410,0.93,0.1136,0.03,0.2832,0.28,0.1986,0.0814,5046
2021,5,2021,5/20/2021,20492,102386,102386 LD10,3086996,214703,24043,178864,214868,5/18/2021,102386,LD10,81.29,102386,1800,1800,1.37,0.1153,0.05,0.3917,0.39,0.3637,0.0263,5046
2021,5,2021,5/21/2021,20492,102414,102414LB50 LA16,3090861,214757,24043,178861,214869,5/18/2021,102414,LA16,241.03,102414,8376,8376,1.46,0.1212,0.03,0.2374,0.24,0.1861,0.0539,5046
2021,5,2021,5/21/2021,20492,102414,102414LB50 LA16,3090861,214757,24043,178861,214869,5/18/2021,102414,LB50,241.03,102414,8376,2205,0.93,0.1136,0.03,0.2533,0.25,0.1986,0.0514,5046
2021,5,2021,6/8/2021,1004,101167,101167 WK62,19247032,215234,27228,INV00410338,214863,5/14/2021,101167,WK62,154.47,101167,250000,250000,0.04,1,0,0.0006,0,0.0003,-0.0003,5046
2021,5,2021,6/4/2021,1552,102365,102365 LS14,8461211290,215128,22172,90861449,214821,5/14/2021,102365,LS14,344.06,102365,1800,1800,1.39,0.1199,0.19,1.5942,1.59,1.1909,0.3991,5046
2021,5,2021,5/14/2021,1552,102143,102143LV20 LV01,7584401226,214540,15365,60252167,214872,5/12/2021,102143,LV20,310.94,102143,110,110,8.87,0.1114,2.83,25.3746,25.37,3.4227,21.9473,5046
2021,5,2021,5/28/2021,21368,101944,101944 VK05,17061431,215035,27228,INV00410339,214862,5/11/2021,101944,VK05,2220,101944,20800,20800,0.62,1,0.11,0.1067,0.11,0.0828,0.0272,5046
2021,5,2021,5/20/2021,20492,102247,102247 LA52,3076882,214694,20440,91206062,214679,5/11/2021,102247,LA52,73.53,102247,840,840,1.44,0.1206,0.09,0.7258,0.73,0.7024,0.0276,5046
2021,5,2021,5/20/2021,20492,102247,102247 LA52,3076882,214694,20440,91206062,214679,5/11/2021,102247,LC08,73.53,102247,400,400,5.82,0.1316,0.18,1.3968,1.4,1.3577,0.0423,5046
2021,5,2021,6/4/2021,27230,102149,"102,149,102,276",555991656,215143,9227,60661,214715,5/10/2021,102149,PD54,145.35,102149,25,25,10.8,473.125,5.81,0.0123,0.01,0.002,0.008,5046
2021,5,2021,5/14/2021,20492,102350,102350LA27 LA18,3078229,214568,20100,687210,214604,5/10/2021,102350,LA18,141.75,102350,900,900,2.51,0.1189,0.16,1.3246,1.32,0.4824,0.8376,5046
2021,5,2021,5/14/2021,20492,102350,102350LA27 LA18,3078229,214568,20100,687210,214604,5/10/2021,102350,LA27,141.75,102350,3560,3560,1.67,0.1214,0.04,0.328,0.33,0.3286,0.0014,5046
2021,5,2021,5/20/2021,20492,102359,102359 LB50,3080884,214698,24043,178682,214628,5/10/2021,102359,LA61,141.9,102359,11000,11000,1.27,0.1188,0.01,0.1086,0.11,0.1358,-0.0258,5046
2021,5,2021,6/4/2021,1004,102274,102274,20934922,215125,9174,77896,214714,5/7/2021,102274,LR75,198.26,102274,550,475,1.66,0.1103,0.36,3.2681,3.27,1.0994,2.1706,5046
2021,5,2021,6/4/2021,1004,102274,102274,20934922,215125,9174,77896,214714,5/7/2021,102274,LR78,198.26,102274,550,550,1.2,0.0902,0.36,3.9964,4,1.181,2.819,5046
2021,5,2021,6/4/2021,1004,102274,102274,20934922,215125,9174,77896,214714,5/7/2021,102274,LW59,198.26,102274,550,441,6.6,0.1142,0.36,3.1565,3.16,1.23,1.93,5046
2021,5,2021,6/4/2021,1004,102274,102274,20934922,215125,9174,77896,214714,5/7/2021,102274,LW73,198.26,102274,550,460,2.38,0.1119,0.36,3.2214,3.22,1.0185,2.2015,5046
2021,5,2021,5/28/2021,1004,101546,101546LW76 LD10,22051002,215052,4059,INV107674,214487,5/6/2021,101546,LD70,183.72,101546,900,450,3.71,0.1199,0.2,1.7025,1.7,2.1277,-0.4277,5046
2021,5,2021,5/28/2021,1004,101546,101546LW76 LD10,22051002,215052,4059,INV107674,214487,5/6/2021,101546,LW76,183.72,101546,900,900,3.45,0.1224,0.2,1.6678,1.67,1.0448,0.6252,5046
2021,5,2021,5/14/2021,20492,102037,102037VA12 VC05,3071735,214565,27082,2014420-70,214437,5/6/2021,102037,VA12,550,102037,1152,756,0.79,1,0.48,0.4774,0.48,0.2866,0.1934,5046
2021,5,2021,5/14/2021,20492,102037,102037VA12 VC05,3071735,214565,27082,2014420-70,214437,5/6/2021,102037,VC05,550,102037,1152,1152,0.5,1,0.48,0.4774,0.48,0.67,-0.19,5046
2021,5,2021,5/26/2021,27230,102152,102152 SB97,950755256,214931,20440,91205194,214613,5/6/2021,102152,SB97,89.96,102152,1653,1653,5.88,1,0.05,0.0544,0.05,0.0463,0.0037,5046
2021,5,2021,5/14/2021,20492,102262,102262 LD10,3071037,214558,24043,178609,214465,5/6/2021,102262,LD10,81.05,102262,1800,1800,1.37,0.1153,0.05,0.3905,0.39,0.3637,0.0263,5046
2021,5,2021,5/14/2021,20492,102322,102322 UC09,3073304,214564,2023,526054,214435,5/6/2021,102322,UC09,101.25,102322,112,112,8.94,1,0.9,0.904,0.9,0.8993,0.0007,5046
2021,5,2021,5/28/2021,1004,102204,102204 LR74,18513101,215017,20309,1540558,214605,5/4/2021,102204,LR74,221.5,102204,1575,1575,0.78,0.096,0.14,1.4649,1.46,0.8103,0.6497,5046
2021,5,2021,5/14/2021,20492,102264,102264 LB03,3067128,214553,20440,91204585,214362,5/4/2021,102264,LB03,141.47,102264,3600,3600,0.81,0.1163,0.04,0.3379,0.34,0.61,-0.27,5046
2021,5,2021,5/20/2021,1552,102275,102275 DB07,8090433083,214687,4282,300200249,214353,5/4/2021,102275,DB07,149.64,102275,100,100,5.45,454,1.5,0.0033,0,0.0026,-0.0026,5046
2021,5,2021,5/20/2021,1145,102141,102141 VG93,1214632,214685,27228,INV11410104,214617,5/3/2021,102141,VG93,1575,102141,47740,47740,0.33,1,0.03,0.033,0.03,0.0337,-0.0037,5046
2021,5,2021,5/20/2021,1145,102141,102141 VG93,1214632,214685,27228,INV00410104,215003,5/3/2021,102141,VG93,1575,102141,47740,47740,0.33,1,0.03,0.033,0.03,0.0337,-0.0037,5046
2021,5,2021,5/7/2021,20492,102288,102288LW89 LW78,3068196,214402,22380,42443,214446,5/3/2021,102288,LW78,90.61,102288,1350,450,3.11,0.1205,0.07,0.557,0.56,0.6164,-0.0564,5046
2021,5,2021,5/7/2021,20492,102288,102288LW89 LW78,3068196,214402,22380,42443,214446,5/3/2021,102288,LW89,90.61,102288,450,1350,2.86,0.1199,0.2,1.6794,1.68,0.3996,1.2804,5046
2021,5,2021,5/28/2021,1004,102297,102297 WM82,15069724,215016,20887,30891,214615,5/3/2021,102297,WM82,167.82,102297,40000,40000,0.1,1,0,0.0042,0,0.0059,-0.0059,5046
2021,4,2021,5/3/2021,1145,101813,101813 VK78,1212293,214221,27228,INV00409726,214367,4/30/2021,101813,VK78,1525,101813,22176,22176,0.47,1,0.07,0.0688,0.07,0.07,0,5046
2021,4,2021,5/7/2021,20492,102230,102230 LA18,3064333,214399,20100,686765,214310,4/30/2021,102230,LA18,73.2,102230,900,900,2.64,0.1189,0.08,0.684,0.68,0.4824,0.1976,5046
2021,4,2021,5/7/2021,20492,102251,102251 UC20,3064060,214400,2023,524406,214285,4/30/2021,102251,UC20,93.56,102251,105,105,10.81,1,0.89,0.891,0.89,0.9331,-0.0431,5046
2021,4,2021,5/3/2021,1145,101813,101813 VK78,1212293,214221,27228,INV00409531,214318,4/29/2021,101813,VK78,1525,101813,22176,22176,0.47,1,0.07,0.0688,0.07,0.07,0,5046
2021,4,2021,5/14/2021,1145,101813,101813 VK78,1213206,214535,27228,INV00409614,214368,4/29/2021,101813,VK78,1525,101813,22176,22176,0.47,1,0.07,0.0688,0.07,0.07,0,5046
2021,4,2021,5/7/2021,1552,102201,102201LA62LD11,8090528714,214387,7184,601153,214291,4/29/2021,102201,LA62,262.09,102201,3792,3792,1.18,0.1076,0.07,0.6423,0.64,0.0392,0.6008,5046
2021,4,2021,5/7/2021,1552,102201,102201LA62LD11,8090528714,214387,7184,601153,214291,4/29/2021,102201,LD11,262.09,102201,3792,441,1.48,0.1155,0.07,0.5984,0.6,1.0982,-0.4982,5046
2021,4,2021,5/3/2021,20492,102170,102170 LA27LA18,3053846,214235,20100,686504,214172,4/26/2021,102170,LA18,119.66,102170,1780,900,2.57,0.1189,0.07,0.5654,0.57,0.4824,0.0876,5046
2021,4,2021,5/3/2021,20492,102170,102170 LA27LA18,3053846,214235,20100,686504,214172,4/26/2021,102170,LA27,119.66,102170,1780,1780,1.67,0.1214,0.07,0.5537,0.55,0.3286,0.2214,5046
2021,4,2021,5/3/2021,20492,101963,101963 VG01,3048700,214234,1565,3786,214150,4/22/2021,101963,VG01,588.24,101963,14976,14976,0.23,1,0.04,0.0393,0.04,0.0184,0.0216,5046
2021,4,2021,4/23/2021,20492,102118,102118LA70 LW89,3041252,213968,22380,42366,214033,4/22/2021,102118,LA70,90.61,102118,1350,500,2.3,0.1052,0.07,0.638,0.64,0.4445,0.1955,5046
2021,4,2021,4/23/2021,20492,102118,102118LA70 LW89,3041252,213968,22380,42366,214033,4/22/2021,102118,LW89,90.61,102118,1350,1350,2.86,0.1199,0.07,0.5598,0.56,0.3996,0.1604,5046
2021,4,2021,5/14/2021,1552,102143,102143LV20 LV01,7584401226,214540,15365,60251386,214296,4/22/2021,102143,LV01,310.94,102143,55,55,19.3,0.1075,5.65,52.5903,52.59,3.5469,49.0431,5046
2021,4,2021,5/14/2021,1552,102143,102143LV20 LV01,7584401226,214540,15365,60251386,214296,4/22/2021,102143,LV20,310.94,102143,330,330,8.87,0.1114,0.94,8.4582,8.46,3.4227,5.0373,5046
2021,4,2021,5/3/2021,1145,101813,101813 VK78,1211928,214220,27228,INV00409247,214177,4/21/2021,101813,VK78,1525,101813,88704,22176,0.47,1,0.07,0.0172,0.07,0.07,0,5046
2021,4,2021,5/3/2021,1145,101813,101813 VK78,1212293,214221,27228,INV00409392,214179,4/21/2021,101813,VK78,1525,101813,88704,22176,0.47,1,0.07,0.0172,0.07,0.07,0,5046
2021,4,2021,5/3/2021,1145,101813,101813 VK78,1211928,214220,27228,INV00409455,214316,4/21/2021,101813,VK78,1525,101813,22176,22176,0.47,1,0.07,0.0688,0.07,0.07,0,5046
2021,4,2021,5/3/2021,1145,101813,101813 VK78,1211928,214220,27228,INV00409101,214028,4/20/2021,101813,VK78,1525,101813,22176,22176,0.47,1,0.07,0.0688,0.07,0.07,0,5046
2021,4,2021,5/3/2021,1552,102140,102140 WA07,8920695685,214224,1072,28575,214278,4/20/2021,102140,WA07,255.47,102140,6000,6000,0.15,1,0.04,0.0426,0.04,0.0395,0.0005,5046
2021,4,2021,4/28/2021,20492,101974,1019745390PIO03,3043883,214067,15400,511638,213926,4/19/2021,101974,5390PIO030,104.85,101974,85,85,17.98,1,1.23,1.2335,1.23,1.1705,0.0595,5046
2021,4,2021,4/23/2021,20492,101865,"101865, 101846",3038899,213966,2023,520396,213875,4/16/2021,101865,TC08,145.7,101865,48,48,29.07,1,3.04,3.0354,3.04,0.2231,2.8169,5046
2021,4,2021,5/3/2021,1552,102064,102064 LD11,8090519636,214223,7184,600442,213832,4/16/2021,102064,LD11,223.37,102064,1764,1764,1.48,0.1155,0.13,1.0963,1.1,1.0982,0.0018,5046
2021,4,2021,4/23/2021,20492,102071,"102071UC09,UC04",3039621,213967,2023,520398,213826,4/16/2021,102071,UC04,121.28,102071,36,36,9.93,1,3.37,3.3689,3.37,1.9644,1.4056,5046
2021,4,2021,4/23/2021,20492,102071,"102071UC09,UC04",3039621,213967,2023,520398,213826,4/16/2021,102071,UC09,121.28,102071,36,112,8.94,1,3.37,3.3689,3.37,0.8993,2.4707,5046
2021,4,2021,5/7/2021,1004,102073,102073,20952839,214379,19802,9650881,214312,4/16/2021,102073,LA14,520.34,102073,4800,4800,2.02,0.1208,0.11,0.8974,0.9,0.8952,0.0048,5046
2021,4,2021,4/23/2021,20492,102075,102075 LB50,3037285,213965,24043,178202,213873,4/16/2021,102075,LB50,141.25,102075,4410,4410,0.93,0.1136,0.03,0.2819,0.28,0.1986,0.0814,5046
2021,4,2021,4/28/2021,1145,101958,101958,1210944,214050,20887,30666,213869,4/15/2021,101958,VG12,1635,101958,51000,51000,0.33,1,0.03,0.0321,0.03,0.0263,0.0037,5046
2021,4,2021,5/7/2021,1004,102014,102014LR757873,20945849,214378,9174,77642,214005,4/14/2021,102014,LR75,183.92,102014,550,475,1.66,0.1103,0.33,3.0317,3.03,1.0994,1.9306,5046
2021,4,2021,5/7/2021,1004,102014,102014LR757873,20945849,214378,9174,77642,214005,4/14/2021,102014,LR78,183.92,102014,460,550,1.2,0.0902,0.4,4.4327,4.43,1.181,3.249,5046
2021,4,2021,5/7/2021,1004,102014,102014LR757873,20945849,214378,9174,77642,214005,4/14/2021,102014,LW73,183.92,102014,550,460,2.38,0.1119,0.33,2.9884,2.99,1.0185,1.9715,5046
2021,4,2021,4/23/2021,20492,102063,102063 LB50,3034605,213963,24043,178159,213874,4/14/2021,102063,LB50,93.84,102063,2205,2205,0.93,0.1136,0.04,0.3746,0.37,0.1986,0.1714,5046
2021,4,2021,5/7/2021,27230,102018,102018 LA52,990328231,214411,20440,91199552,213864,4/13/2021,102018,LA52,90.2,102018,840,840,1.37,0.1206,0.11,0.8904,0.89,0.7024,0.1876,5046
2021,4,2021,4/23/2021,1552,102020,102020 LA58,8090442220,213936,7184,600188,213781,4/13/2021,102020,LA58,270.58,102020,1896,1896,1.6,0.1016,0.14,1.4046,1.4,1.4057,-0.0057,5046
2021,4,2021,4/23/2021,1145,101166,101166,1210290,213928,27228,INV00408727,213795,4/12/2021,101166,VI35,1525,101166,495040,123760,0.32,1,0.01,0.0031,0.01,0.0214,-0.0114,5046
2021,4,2021,5/3/2021,1145,101166,101166 VI35,1209763,214219,27228,INV00408846,213867,4/12/2021,101166,VI35,1525,101166,495040,123760,0.32,1,0.01,0.0031,0.01,0.0214,-0.0114,5046
2021,4,2021,5/3/2021,1145,101166,101166 VI35,1210997,214218,27228,INV00408974,213868,4/12/2021,101166,VI35,1525,101166,106080,106080,0.32,1,0.01,0.0144,0.01,0.0214,-0.0114,5046
2021,4,2021,4/14/2021,20492,102004,102004 LB50,3023805,213729,24043,178017,213693,4/8/2021,102004,LB50,93.98,102004,2205,2205,0.85,0.1136,0.04,0.3752,0.38,0.1986,0.1814,5046
2021,4,2021,4/14/2021,20492,102005,102005 LA27,3024147,213728,20100,685710,213675,4/8/2021,102005,LA27,97.41,102005,1780,1780,1.67,0.1214,0.05,0.4508,0.45,0.3286,0.1214,5046
2021,4,2021,4/14/2021,20492,102005,102005 LA27,3024147,213728,20100,685710,213675,4/8/2021,102005,LD35,97.41,102005,1780,450,2.67,0.1127,0.05,0.4856,0.49,0.4761,0.0139,5046
2021,4,2021,4/23/2021,20492,102031,102031LW68 LW89,3026159,213962,22380,42284,213801,4/8/2021,102031,LW68,92.07,102031,1350,551,1.81,0.0923,0.07,0.7389,0.74,0.5191,0.2209,5046
2021,4,2021,4/23/2021,20492,102031,102031LW68 LW89,3026159,213962,22380,42284,213801,4/8/2021,102031,LW89,92.07,102031,1350,1350,2.86,0.1199,0.07,0.5688,0.57,0.3996,0.1704,5046
2021,4,2021,4/14/2021,20492,102007,102007 LW89,3021812,213727,22380,42241,213617,4/6/2021,102007,LA70,90.74,102007,500,500,2.3,0.1052,0.18,1.7251,1.73,0.4445,1.2855,5046
